Customer_ID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Service_Count,Service_Category,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Monthly_Charges_Group,Total_Charges,CLTV,CLTV_Group,Churn_Score,Churn_Risk,Churn_Label,Churn_Reason
5666-CYCYZ,United States,California,Montebello,90640,34.015217,-118.109962,Female,No,No,No,24,Established Customer,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,5,Standard,Month-to-month,Yes,Electronic check,89.55,High,2259.35,5352,High CLTV,76,High Risk,No,
4011-ARPHK,United States,California,Norwalk,90650,33.905963,-118.08263,Male,No,No,No,27,Loyal Customer,Yes,No,DSL,Yes,No,No,No,No,No,3,Standard,Month-to-month,No,Mailed check,50.35,Medium,1411.35,5578,High CLTV,77,High Risk,No,
6365-HITVU,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,Female,No,Yes,Yes,71,Veteran Customer,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,8,Premium,Two year,No,Credit card (automatic),87.25,High,6328.7,4135,Medium CLTV,38,Medium Risk,No,
7558-IMLMT,United States,California,Stanton,90680,33.801869,-117.995068,Male,No,Yes,Yes,67,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Mailed check,20.8,Low,1411.9,5626,High CLTV,77,High Risk,No,
9488-FYQAU,United States,California,Artesia,90701,33.867593,-118.080637,Female,No,Yes,No,63,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8,Premium,Two year,Yes,Bank transfer (automatic),109.25,High,6841.4,5700,High CLTV,78,High Risk,No,
3590-TCXTB,United States,California,Cerritos,90703,33.8681,-118.067402,Male,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.35,Low,20.35,2648,Low CLTV,56,Medium Risk,No,
6994-KERXL,United States,California,Avalon,90704,33.391181,-118.421305,Male,No,No,No,4,New Customer,Yes,No,DSL,No,No,No,No,No,Yes,3,Standard,Month-to-month,Yes,Electronic check,55.9,Medium,238.5,3545,Medium CLTV,25,Low Risk,No,
1960-UOTYM,United States,California,Lakewood,90712,33.840524,-118.148403,Male,No,Yes,Yes,52,Long-Term Customer,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,7,Premium,Two year,No,Electronic check,79.2,High,4016.3,4509,High CLTV,22,Low Risk,No,
2740-JFBOK,United States,California,Lakewood,90713,33.847755,-118.112532,Male,No,No,No,10,Early Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Month-to-month,Yes,Electronic check,24,Low,226.55,5299,High CLTV,71,High Risk,No,
6500-JVEGC,United States,California,Lakewood,90715,33.841027,-118.078097,Male,No,No,No,68,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,7,Premium,One year,No,Bank transfer (automatic),101.35,High,7110.75,4941,High CLTV,60,Medium Risk,No,
5245-VDBUR,United States,California,Los Alamitos,90720,33.79499,-118.065591,Female,No,Yes,No,52,Long-Term Customer,No,No phone service,DSL,Yes,No,Yes,No,No,No,3,Standard,One year,No,Mailed check,35.45,Medium,1958.95,5509,High CLTV,47,Medium Risk,No,
8469-SNFFH,United States,California,San Pedro,90731,33.736387,-118.284363,Male,No,Yes,No,70,Veteran Customer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,8,Premium,One year,No,Bank transfer (automatic),79.4,High,5528.9,5991,High CLTV,38,Medium Risk,No,
2144-ESWKO,United States,California,San Pedro,90732,33.744119,-118.31448,Male,No,No,No,43,Long-Term Customer,No,No phone service,DSL,Yes,No,Yes,No,No,No,3,Standard,One year,Yes,Credit card (automatic),35.2,Medium,1463.7,5268,High CLTV,70,High Risk,No,
1241-FPMOF,United States,California,Seal Beach,90740,33.75462,-118.071128,Male,No,No,No,52,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,19.65,Low,1025.05,5157,High CLTV,24,Low Risk,No,
9928-BZVLZ,United States,California,Sunset Beach,90742,33.719221,-118.073596,Female,No,No,No,12,Early Customer,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,5,Standard,Two year,No,Mailed check,49.85,Medium,552.1,3100,Medium CLTV,20,Low Risk,No,
4114-QMKVN,United States,California,Surfside,90743,33.728273,-118.085304,Female,No,Yes,Yes,56,Long-Term Customer,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,6,Premium,One year,No,Bank transfer (automatic),68.75,Medium,3815.4,6494,High CLTV,53,Medium Risk,No,
2775-SEFEE,United States,California,Wilmington,90744,33.782068,-118.262263,Male,No,No,Yes,0,New Customer,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,6,Premium,Two year,Yes,Bank transfer (automatic),61.9,Medium,0,5188,High CLTV,65,Medium Risk,No,
9003-CPATH,United States,California,Carson,90745,33.822295,-118.26411,Male,No,No,No,42,Long-Term Customer,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,4,Standard,Month-to-month,No,Electronic check,79.9,High,3313.4,2583,Low CLTV,70,High Risk,No,
1754-GKYPY,United States,California,Carson,90746,33.859171,-118.252272,Male,Yes,Yes,No,22,Established Customer,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4,Standard,Month-to-month,Yes,Bank transfer (automatic),89.75,High,1938.9,4180,Medium CLTV,23,Low Risk,No,
7956-XQWGU,United States,California,Long Beach,90803,33.760458,-118.129725,Male,No,No,No,27,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Credit card (automatic),19.4,Low,460.25,5975,High CLTV,25,Low Risk,No,
1591-MQJTP,United States,California,Long Beach,90804,33.783047,-118.1486,Male,Yes,Yes,No,51,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,6,Premium,One year,Yes,Bank transfer (automatic),93.65,High,4839.15,4163,Medium CLTV,68,High Risk,No,
2369-FEVNO,United States,California,Long Beach,90806,33.802664,-118.179971,Male,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.9,Low,19.9,4590,High CLTV,52,Medium Risk,No,
7471-MQPOS,United States,California,Long Beach,90808,33.823943,-118.111335,Male,Yes,Yes,Yes,71,Veteran Customer,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,7,Premium,One year,Yes,Bank transfer (automatic),72.9,High,5139.65,6404,High CLTV,54,Medium Risk,No,
5115-SQAAU,United States,California,Long Beach,90813,33.781086,-118.199049,Female,No,Yes,Yes,69,Veteran Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,Yes,Bank transfer (automatic),25.6,Low,1673.4,6053,High CLTV,60,Medium Risk,No,
9845-QOMAD,United States,California,Long Beach,90814,33.771612,-118.143866,Male,No,Yes,Yes,14,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,One year,No,Mailed check,19.75,Low,309.35,3958,Medium CLTV,58,Medium Risk,No,
7672-VFMXZ,United States,California,Long Beach,90815,33.797638,-118.11662,Male,No,Yes,No,57,Long-Term Customer,Yes,No,DSL,Yes,No,No,Yes,No,No,4,Standard,Month-to-month,No,Electronic check,55.7,Medium,3171.6,4607,High CLTV,22,Low Risk,No,
9739-JLPQJ,United States,California,Long Beach,90822,33.778436,-118.118648,Female,No,Yes,Yes,72,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9,Premium,Two year,No,Credit card (automatic),117.5,High,8670.1,6009,High CLTV,47,Medium Risk,No,
9916-AYHTC,United States,California,Altadena,91001,34.196837,-118.142236,Male,No,No,No,48,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Credit card (automatic),19.85,Low,916,3779,Medium CLTV,38,Medium Risk,No,
3855-ONCAR,United States,California,Arcadia,91006,34.137319,-118.029837,Female,No,Yes,Yes,4,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Standard,Month-to-month,Yes,Mailed check,78.9,High,299.75,5775,High CLTV,50,Medium Risk,No,
1488-SYSFC,United States,California,Arcadia,91007,34.128284,-118.047732,Male,No,Yes,Yes,31,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Electronic check,20.65,Low,702.05,2990,Low CLTV,79,High Risk,No,
0970-QXPXW,United States,California,Monrovia,91016,34.1528,-118.000482,Female,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,19.65,Low,19.65,5454,High CLTV,25,Low Risk,No,
3259-KNMRR,United States,California,Montrose,91020,34.2112,-118.230625,Male,Yes,No,No,57,Long-Term Customer,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,7,Premium,Two year,Yes,Bank transfer (automatic),79.75,High,4438.2,5371,High CLTV,79,High Risk,No,
6120-RJKLU,United States,California,Sierra Madre,91024,34.168686,-118.057505,Female,Yes,Yes,No,62,Veteran Customer,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,7,Premium,Two year,Yes,Credit card (automatic),79.95,High,4819.75,6488,High CLTV,54,Medium Risk,No,
9572-WUKSB,United States,California,South Pasadena,91030,34.110444,-118.156957,Male,No,Yes,No,3,New Customer,No,No phone service,DSL,No,No,No,Yes,No,No,2,Basic,Month-to-month,Yes,Electronic check,29.9,Low,92.25,4416,Medium CLTV,23,Low Risk,No,
5893-KCLGT,United States,California,Sunland,91040,34.282704,-118.312929,Female,No,No,Yes,72,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Mailed check,19.75,Low,1567,5478,High CLTV,78,High Risk,No,
0076-LVEPS,United States,California,Tujunga,91042,34.296574,-118.244839,Male,No,No,Yes,29,Loyal Customer,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,5,Standard,Month-to-month,Yes,Mailed check,45,Medium,1242.45,3290,Medium CLTV,73,High Risk,No,
3640-JQGJG,United States,California,Pasadena,91101,34.146635,-118.139225,Male,No,Yes,Yes,13,Established Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,No,Bank transfer (automatic),44.8,Medium,559.2,4680,High CLTV,44,Medium Risk,No,
1596-OQSPS,United States,California,Pasadena,91104,34.165383,-118.123752,Female,No,No,No,11,Early Customer,Yes,No,DSL,No,Yes,No,No,No,No,3,Standard,Month-to-month,No,Electronic check,51.1,Medium,531.15,4467,Medium CLTV,60,Medium Risk,No,
9867-XOBQA,United States,California,Pasadena,91105,34.13946,-118.166649,Female,No,No,Yes,21,Established Customer,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,6,Premium,Two year,No,Mailed check,53.15,Medium,1183.2,3461,Medium CLTV,29,Low Risk,No,
9546-KDTRB,United States,California,Pasadena,91106,34.139402,-118.128658,Female,No,No,No,19,Established Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Month-to-month,No,Bank transfer (automatic),24.7,Low,465.85,3612,Medium CLTV,46,Medium Risk,No,
3174-RKMOW,United States,California,Glendale,91201,34.17051,-118.289463,Male,No,Yes,Yes,35,Loyal Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8,Premium,Month-to-month,Yes,Electronic check,109.95,High,3782.4,5721,High CLTV,71,High Risk,No,
1760-CAZHT,United States,California,Glendale,91202,34.167926,-118.267539,Male,No,No,Yes,25,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20.8,Low,460.2,3274,Medium CLTV,60,Medium Risk,No,
8441-SHIPE,United States,California,Glendale,91204,34.136306,-118.26036,Female,No,No,No,67,Veteran Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,Yes,Bank transfer (automatic),25.6,Low,1790.35,5183,High CLTV,34,Medium Risk,No,
1320-GVNHT,United States,California,Glendale,91207,34.182378,-118.262922,Male,No,Yes,Yes,72,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8,Premium,Two year,Yes,Credit card (automatic),108.4,High,7767.25,4419,Medium CLTV,20,Low Risk,No,
1047-RNXZV,United States,California,Glendale,91208,34.195386,-118.238508,Male,No,No,No,43,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,19.55,Low,876.15,4871,High CLTV,67,High Risk,No,
3541-ZNUHK,United States,California,La Crescenta,91214,34.239636,-118.245259,Female,No,Yes,Yes,55,Long-Term Customer,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,5,Standard,Month-to-month,Yes,Electronic check,85.1,High,4600.95,4026,Medium CLTV,76,High Risk,No,
8725-JEDFD,United States,California,Calabasas,91302,34.130861,-118.68346,Male,No,No,No,27,Loyal Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,69.05,Medium,1793.25,3241,Medium CLTV,27,Low Risk,No,
7562-UXTPG,United States,California,Canoga Park,91303,34.19829,-118.602203,Female,No,No,No,13,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,70.15,High,886.7,2992,Low CLTV,56,Medium Risk,No,
8071-SBTRN,United States,California,Canoga Park,91304,34.224377,-118.632656,Female,No,No,No,70,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,8,Premium,Two year,Yes,Mailed check,111.15,High,7737.55,4240,Medium CLTV,62,Medium Risk,No,
6668-CNMFP,United States,California,West Hills,91307,34.199787,-118.68493,Female,No,Yes,Yes,19,Established Customer,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,5,Standard,One year,Yes,Bank transfer (automatic),89.35,High,1686.85,4473,Medium CLTV,57,Medium Risk,No,
5626-MGTUK,United States,California,Chatsworth,91311,34.294142,-118.603883,Female,No,No,No,20,Established Customer,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,5,Standard,Month-to-month,Yes,Bank transfer (automatic),89.1,High,1879.25,3027,Medium CLTV,70,High Risk,No,
5681-LLOEI,United States,California,Encino,91316,34.150354,-118.518292,Male,No,Yes,Yes,43,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,6,Premium,One year,Yes,Credit card (automatic),91.25,High,4013.8,5884,High CLTV,30,Low Risk,No,
8212-DJRCH,United States,California,Newbury Park,91320,34.172071,-118.946262,Male,No,Yes,Yes,5,New Customer,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,5,Standard,Month-to-month,Yes,Mailed check,90.35,High,434.5,4014,Medium CLTV,66,Medium Risk,No,
4323-OHFOW,United States,California,Newhall,91321,34.370378,-118.504118,Female,Yes,Yes,No,70,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7,Premium,One year,Yes,Bank transfer (automatic),105.55,High,7195.35,4605,High CLTV,51,Medium Risk,No,
4933-BSAIP,United States,California,Northridge,91324,34.238208,-118.55029,Female,No,Yes,No,40,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,19.1,Low,780.1,2056,Low CLTV,59,Medium Risk,No,
2030-BTZRO,United States,California,Northridge,91325,34.236683,-118.517588,Male,No,Yes,Yes,6,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Credit card (automatic),20.4,Low,107.6,4628,High CLTV,57,Medium Risk,No,
1116-DXXDF,United States,California,Porter Ranch,91326,34.281911,-118.556218,Male,No,No,No,39,Long-Term Customer,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,6,Premium,Two year,Yes,Electronic check,100.45,High,3801.7,2698,Low CLTV,45,Medium Risk,No,
6563-VNPMN,United States,California,Sylmar,91342,34.321621,-118.399841,Female,Yes,No,No,45,Long-Term Customer,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,5,Standard,Month-to-month,Yes,Bank transfer (automatic),85.7,High,3778.1,5397,High CLTV,44,Medium Risk,No,
2267-WTPYD,United States,California,Granada Hills,91344,34.291273,-118.505104,Female,Yes,Yes,No,57,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6,Premium,Month-to-month,No,Credit card (automatic),94,High,5438.95,6015,High CLTV,49,Medium Risk,No,
0270-THENM,United States,California,Mission Hills,91345,34.266389,-118.459744,Male,No,Yes,Yes,72,Veteran Customer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,7,Premium,Two year,No,Bank transfer (automatic),69.85,Medium,5102.35,6233,High CLTV,77,High Risk,No,
4707-MAXGU,United States,California,Canyon Country,91351,34.422519,-118.420717,Male,No,Yes,No,72,Veteran Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,No,Credit card (automatic),25.85,Low,1872.2,5514,High CLTV,45,Medium Risk,No,
2710-WYVXG,United States,California,Sun Valley,91352,34.231053,-118.338307,Female,No,No,No,3,New Customer,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,6,Premium,Two year,No,Mailed check,71.1,High,213.35,3501,Medium CLTV,41,Medium Risk,No,
6300-BWMJX,United States,California,Valencia,91355,34.43987,-118.644609,Female,No,Yes,No,59,Long-Term Customer,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,6,Premium,Month-to-month,No,Electronic check,93.35,High,5386.5,4814,High CLTV,44,Medium Risk,No,
7009-LGECI,United States,California,Westlake Village,91361,34.130992,-118.894673,Female,No,No,No,4,New Customer,Yes,No,DSL,Yes,No,No,No,No,No,3,Standard,Month-to-month,Yes,Bank transfer (automatic),50.55,Medium,235.65,4164,Medium CLTV,78,High Risk,No,
5022-KVDQT,United States,California,Woodland Hills,91364,34.153733,-118.593408,Male,No,No,No,27,Loyal Customer,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,81.3,High,2272.8,5158,High CLTV,72,High Risk,No,
7976-CICYS,United States,California,Woodland Hills,91367,34.178068,-118.615714,Male,No,No,No,4,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Credit card (automatic),20.7,Low,83.75,3027,Medium CLTV,76,High Risk,No,
1036-GUDCL,United States,California,Oak Park,91377,34.19225,-118.776874,Male,No,Yes,Yes,60,Long-Term Customer,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,7,Premium,Month-to-month,Yes,Credit card (automatic),79.05,High,4663.4,5275,High CLTV,60,Medium Risk,No,
2005-DWQZJ,United States,California,Stevenson Ranch,91381,34.364153,-118.615583,Female,No,Yes,Yes,8,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,19.05,Low,201.7,3153,Medium CLTV,47,Medium Risk,No,
8148-WOCMK,United States,California,Castaic,91384,34.506627,-118.699048,Male,No,Yes,Yes,8,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Credit card (automatic),19.6,Low,125,3214,Medium CLTV,67,High Risk,No,
7815-PDTHL,United States,California,Van Nuys,91401,34.178483,-118.431791,Male,No,No,No,35,Loyal Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,Yes,Mailed check,20.2,Low,684.4,3481,Medium CLTV,45,Medium Risk,No,
9173-IVZVP,United States,California,Sherman Oaks,91403,34.147149,-118.463365,Female,No,Yes,Yes,53,Long-Term Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Mailed check,20.9,Low,1146.05,4254,Medium CLTV,64,Medium Risk,No,
9129-UXERG,United States,California,Van Nuys,91405,34.202494,-118.448048,Female,Yes,No,No,18,Established Customer,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,7,Premium,Month-to-month,Yes,Credit card (automatic),103.6,High,1806.35,2094,Low CLTV,73,High Risk,No,
3635-JBPSG,United States,California,Van Nuys,91406,34.195685,-118.490752,Female,No,No,No,15,Established Customer,No,No phone service,DSL,No,Yes,No,No,No,Yes,3,Standard,Two year,Yes,Mailed check,38.8,Medium,603,2118,Low CLTV,55,Medium Risk,No,
7964-ZRKKG,United States,California,Van Nuys,91411,34.17847,-118.459472,Male,No,Yes,No,67,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,5,Standard,One year,Yes,Bank transfer (automatic),88.4,High,5798.3,6251,High CLTV,49,Medium Risk,No,
6229-LSCKB,United States,California,Encino,91436,34.152875,-118.486056,Male,Yes,No,No,6,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,No,3,Standard,Month-to-month,Yes,Electronic check,79.7,High,497.6,2893,Low CLTV,44,Medium Risk,No,
1724-IQWNM,United States,California,Burbank,91504,34.213049,-118.317651,Male,No,No,Yes,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.3,Low,19.3,4136,Medium CLTV,46,Medium Risk,No,
8217-QYOHV,United States,California,Burbank,91505,34.174215,-118.345928,Male,No,No,No,5,New Customer,Yes,No,DSL,Yes,No,No,Yes,No,No,4,Standard,Month-to-month,Yes,Mailed check,55.75,Medium,266.95,4545,High CLTV,22,Low Risk,No,
5546-QUERU,United States,California,Burbank,91506,34.169706,-118.323548,Male,No,No,No,13,Established Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,One year,Yes,Mailed check,19.95,Low,257,5221,High CLTV,70,High Risk,No,
6897-UUBNU,United States,California,North Hollywood,91602,34.15136,-118.364786,Male,No,No,No,29,Loyal Customer,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,5,Standard,Month-to-month,No,Mailed check,89.65,High,2623.65,2681,Low CLTV,51,Medium Risk,No,
6127-IYJOZ,United States,California,Studio City,91604,34.139082,-118.39275,Male,Yes,No,No,1,New Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,45.85,Medium,45.85,5715,High CLTV,56,Medium Risk,No,
8930-XOTDP,United States,California,North Hollywood,91606,34.187599,-118.387125,Female,No,Yes,Yes,18,Established Customer,Yes,No,DSL,No,No,No,No,Yes,No,3,Standard,Month-to-month,No,Mailed check,55.95,Medium,1082.8,2035,Low CLTV,76,High Risk,No,
5916-QEWPT,United States,California,Valley Village,91607,34.165783,-118.399795,Female,No,Yes,No,2,New Customer,Yes,No,DSL,No,No,Yes,No,Yes,Yes,5,Standard,Month-to-month,No,Credit card (automatic),69,Medium,147.8,2798,Low CLTV,29,Low Risk,No,
5060-TQUQN,United States,California,Rancho Cucamonga,91701,34.132275,-117.611478,Male,No,Yes,Yes,30,Loyal Customer,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,5,Standard,Month-to-month,Yes,Bank transfer (automatic),83.55,High,2570.2,3558,Medium CLTV,31,Low Risk,No,
0531-XBKMM,United States,California,Azusa,91702,34.174493,-117.87068,Male,No,No,Yes,66,Veteran Customer,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,6,Premium,Two year,No,Bank transfer (automatic),65.7,Medium,4378.9,5058,High CLTV,57,Medium Risk,No,
8465-SBRXP,United States,California,Baldwin Park,91706,34.098275,-117.967399,Male,No,Yes,Yes,38,Long-Term Customer,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,6,Premium,Two year,Yes,Bank transfer (automatic),94.9,High,3616.25,2436,Low CLTV,33,Low Risk,No,
2408-PSJVE,United States,California,Chino Hills,91709,33.942895,-117.725644,Male,No,Yes,Yes,44,Long-Term Customer,Yes,No,DSL,No,Yes,Yes,Yes,No,No,5,Standard,Month-to-month,Yes,Mailed check,61.9,Medium,2924.05,4388,Medium CLTV,63,Medium Risk,No,
9700-ZCLOT,United States,California,Claremont,91711,34.127621,-117.717863,Male,No,No,No,2,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,20,Low,32.7,3922,Medium CLTV,77,High Risk,No,
8738-JOKAR,United States,California,Covina,91722,34.097345,-117.906736,Female,No,No,No,42,Long-Term Customer,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,6,Premium,One year,Yes,Mailed check,67.7,Medium,2882.25,5034,High CLTV,36,Medium Risk,No,
4534-WGCIR,United States,California,Covina,91723,34.084747,-117.886844,Female,No,Yes,Yes,58,Long-Term Customer,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Basic,Two year,No,Credit card (automatic),25.15,Low,1509.9,6444,High CLTV,71,High Risk,No,
1930-WNXSB,United States,California,Covina,91724,34.08111,-117.853935,Male,No,Yes,Yes,58,Long-Term Customer,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,92.85,High,5305.05,4879,High CLTV,36,Medium Risk,No,
3508-CFVZL,United States,California,El Monte,91731,34.079934,-118.046695,Female,No,No,No,71,Veteran Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,9,Premium,Two year,No,Mailed check,111.3,High,7985.9,5957,High CLTV,46,Medium Risk,No,
0657-DOGUM,United States,California,Rancho Cucamonga,91739,34.133809,-117.523724,Female,No,Yes,No,48,Long-Term Customer,Yes,Yes,DSL,Yes,No,No,Yes,No,No,5,Standard,One year,Yes,Bank transfer (automatic),60.6,Medium,2985.25,4077,Medium CLTV,76,High Risk,No,
8792-AOROI,United States,California,Glendora,91741,34.14649,-117.849815,Female,No,Yes,No,8,Early Customer,Yes,No,DSL,Yes,No,No,Yes,No,Yes,5,Standard,Two year,No,Mailed check,65.5,Medium,564.35,2985,Low CLTV,72,High Risk,No,
5146-YYFRZ,United States,California,Hacienda Heights,91745,33.998471,-117.973758,Male,No,No,No,67,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Two year,No,Bank transfer (automatic),19.95,Low,1311.75,6212,High CLTV,80,High Risk,No,
3452-SRFEG,United States,California,La Verne,91750,34.144703,-117.770299,Male,No,No,No,49,Long-Term Customer,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Standard,Month-to-month,Yes,Bank transfer (automatic),74.6,High,3720.35,4516,High CLTV,79,High Risk,No,
4070-OKWVH,United States,California,Mira Loma,91752,33.999992,-117.535395,Female,No,Yes,No,52,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,6,Premium,Month-to-month,No,Bank transfer (automatic),94.6,High,5025.8,6212,High CLTV,57,Medium Risk,No,
5297-MDOIR,United States,California,Monterey Park,91754,34.050322,-118.147037,Female,No,Yes,No,63,Veteran Customer,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,4,Standard,One year,Yes,Credit card (automatic),81.15,High,5224.5,5294,High CLTV,60,Medium Risk,No,
